Time(s),Index,RPM,Throttle(%),AccelX,AccelY,AccelZ,Current(A),Voltage(V),Thrust(N),Power(W)
0.858,20431,7500,10,246,161,145,1.934,2.00,2.50,3.86
0.860,20432,7500,10,246,241,248,3.765,1.99,2.57,7.49
0.862,20433,7500,10,238,224,245,3.531,2.06,2.57,7.26
0.864,20434,7500,10,123,126,128,2.007,1.05,1.24,2.11
0.866,20435,7500,10,116,122,134,1.890,1.03,1.27,1.96
0.868,20436,7500,10,121,118,141,1.846,1.02,1.24,1.88
0.870,20437,7500,10,127,127,142,1.963,1.13,1.31,2.22
0.872,20438,7500,10,129,138,139,1.919,1.08,1.35,2.08
0.874,20439,7500,10,237,164,150,2.021,2.08,2.52,4.20
0.876,20440,7500,10,244,176,175,2.373,2.01,2.62,4.76
0.878,20441,7500,10,246,222,254,3.575,2.01,2.54,7.17
0.880,20442,7500,10,182,184,193,3.032,1.36,1.72,4.13
0.882,20443,7500,10,118,121,133,1.919,1.03,1.21,1.97
0.884,20444,7500,10,116,122,128,1.934,1.05,1.25,2.03
0.886,20445,7500,10,119,125,131,1.890,1.12,1.30,2.11
0.888,20446,7500,10,131,129,135,2.007,1.12,1.40,2.26
0.890,20447,7500,10,132,136,136,2.065,1.07,1.40,2.21
0.892,20448,7500,10,147,135,133,1.934,1.17,1.63,2.26
0.894,20449,7500,10,232,157,145,1.978,1.97,2.55,3.90
0.896,20450,7500,10,130,124,137,1.904,1.04,1.31,1.99
0.898,20451,7500,10,108,115,133,1.890,1.07,1.19,2.02
0.900,20452,7500,10,82,114,133,1.875,0.99,0.88,1.87
0.902,20453,7500,10,122,128,130,1.875,1.04,1.24,1.96
0.904,20454,7500,10,131,129,132,1.875,1.03,1.31,1.94
0.906,20455,7500,10,134,138,134,1.948,1.13,1.34,2.21
0.908,20456,7500,10,136,133,136,1.948,1.11,1.37,2.16
0.910,20457,7500,10,244,184,199,2.857,2.06,2.58,5.87
0.912,20458,7500,10,241,222,240,3.633,2.00,2.53,7.26
0.914,20459,7500,10,204,189,198,3.208,1.86,2.21,5.96
0.916,20460,7500,10,121,123,124,1.904,1.05,1.27,2.00
0.918,20461,7500,10,111,115,133,1.802,1.01,1.25,1.82
0.920,20462,7500,11,120,126,134,1.934,1.04,1.28,2.02
0.922,20463,7500,11,130,128,130,1.978,1.12,1.32,2.23
0.924,20464,7500,11,140,134,133,1.948,1.16,1.40,2.26
0.926,20465,7500,11,247,179,183,2.520,1.97,2.56,4.95
0.928,20466,7500,11,249,221,254,3.443,1.98,2.52,6.82
0.930,20467,7500,11,228,198,216,3.369,1.99,2.36,6.70
0.932,20468,7500,11,111,118,133,1.890,1.01,1.19,1.91
0.934,20469,7500,11,115,122,130,1.860,1.03,1.20,1.91
0.936,20470,7500,11,120,123,126,1.890,1.06,1.25,2.00
