Time(s),Index,RPM,Throttle(%),AccelX,AccelY,AccelZ,Current(A),Voltage(V),Thrust(N),Power(W)
1.286,10645,7498,15,112,118,123,1.875,1.04,1.18,1.96
1.288,10646,7498,15,0,0,0,0.000,0.00,0.00,0.00
1.290,10647,7498,15,125,127,127,1.934,1.08,1.33,2.10
1.292,10648,7499,15,130,126,139,1.978,1.08,1.32,2.13
1.294,10649,7501,15,248,239,249,3.706,2.07,2.59,7.68
1.296,10650,7500,15,251,246,250,3.648,2.06,2.60,7.53
1.298,10651,7499,15,250,229,251,3.721,2.00,2.51,7.43
1.300,10652,7499,15,120,122,127,1.948,1.06,1.25,2.06
1.302,10653,7499,15,97,109,129,1.904,0.97,1.11,1.85
1.304,10654,7499,15,0,0,0,0.000,0.00,0.00,0.00
1.306,10655,7499,15,76,111,128,1.875,0.64,0.63,1.19
1.308,10656,7499,15,130,123,132,1.890,1.05,1.29,1.99
1.310,10657,7499,15,216,151,132,1.934,2.02,2.54,3.91
1.312,10658,7499,15,243,165,146,1.919,2.08,2.60,3.99
1.314,10659,7499,15,243,229,249,3.501,2.01,2.53,7.02
1.316,10660,7499,15,129,128,124,1.948,1.05,1.26,2.05
1.318,10661,7499,15,113,119,125,1.919,1.02,1.18,1.96
1.320,10662,7500,15,0,0,0,0.000,0.00,0.00,0.00
1.322,10663,7501,15,2,60,99,1.816,0.00,0.00,0.00
1.324,10664,7500,15,75,111,137,1.875,0.59,0.70,1.10
1.326,10665,7499,15,138,132,133,2.021,1.10,1.34,2.23
1.328,10666,7499,15,139,127,130,1.919,1.11,1.40,2.13
1.330,10667,7499,15,252,240,256,3.575,2.01,2.58,7.20
1.332,10668,7499,15,187,129,144,1.890,1.97,2.28,3.71
1.334,10669,7499,15,116,114,131,1.787,1.04,1.19,1.87
1.336,10670,7498,15,0,0,0,0.000,0.00,0.00,0.00
1.338,10671,7498,16,0,0,0,0.000,0.00,0.00,0.00
1.340,10672,7498,16,0,0,0,0.000,0.00,0.00,0.00
1.342,10673,7499,16,131,130,132,2.036,1.15,1.32,2.34
1.344,10674,7499,16,131,130,142,2.021,1.13,1.32,2.29
